date,city,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket
2015-07-09,Ahmedabad,46.69,95.68,11.48,0.17,11.64,15.85,0.88,10.25,5.76,1.77,4.34,0.98,200.5,Poor
2015-07-10,Ahmedabad,55.27,95.68,11.55,0.12,11.66,15.85,0.88,12.7,6.55,1.69,4.17,0.98,200.5,Poor
2015-07-11,Ahmedabad,48.57,95.68,11.49,0.16,11.65,15.85,0.88,10.07,7.27,1.71,5.505000000000001,0.98,200.5,Poor
2015-07-12,Ahmedabad,86.57,95.68,11.47,0.17,11.64,15.85,0.88,11.09,6.53,1.57,3.85,0.98,200.5,Poor
2015-07-13,Ahmedabad,97.35,95.68,11.3,0.24,11.53,15.85,0.88,7.73,4.67,1.72,4.52,0.98,200.5,Poor
2015-07-14,Ahmedabad,48.57,95.68,10.8,0.36,11.16,15.85,0.88,7.8,5.46,0.95,3.54,0.98,118.0,Very Poor
2015-07-15,Ahmedabad,51.35,95.68,8.0,2.69,10.67,15.85,0.88,10.0,5.76,1.54,4.32,0.98,200.5,Poor
2015-07-16,Ahmedabad,65.37,95.68,0.64,8.07,8.57,15.85,0.64,16.31,8.02,1.63,4.34,0.98,105.0,Moderate
2015-07-17,Ahmedabad,56.28,95.68,0.6,8.02,8.51,15.85,0.6,17.814999999999998,6.2,1.52,3.74,0.98,101.0,Moderate
2015-07-18,Ahmedabad,48.17,95.68,0.65,8.0,8.55,15.85,0.65,17.814999999999998,7.97,1.23,4.74,0.98,93.0,Satisfactory
2015-07-19,Ahmedabad,33.56,95.68,0.72,7.89,8.56,15.85,0.72,11.28,10.18,0.61,3.85,0.98,67.0,Satisfactory
2015-07-20,Ahmedabad,31.3,95.68,0.55,8.1,8.49,15.85,0.55,10.29,7.44,0.52,2.31,0.98,60.0,Satisfactory
2015-07-21,Ahmedabad,48.12,95.68,0.67,7.9,8.43,15.85,0.67,1.28,6.3,3.54,2.97,0.98,118.0,Good
2015-07-22,Ahmedabad,57.11,95.68,0.55,8.28,8.42,15.85,0.55,14.58,2.6,2.81,2.97,0.98,90.0,Satisfactory
2015-07-23,Ahmedabad,34.72,95.68,0.1,9.73,7.88,15.85,0.1,13.62,4.87,1.44,5.22,0.98,78.0,Satisfactory
2015-07-24,Ahmedabad,29.22,95.68,0.06,9.57,7.77,15.85,0.06,13.58,5.08,1.37,3.65,0.98,48.0,Good
2015-07-25,Ahmedabad,29.79,95.68,0.14,8.64,7.97,15.85,0.14,15.11,5.34,0.36,1.05,0.98,53.0,Satisfactory
2015-07-26,Ahmedabad,59.95,95.68,0.18,8.78,8.16,15.85,0.18,11.52,2.79,0.52,1.23,0.98,91.0,Satisfactory
2015-07-27,Ahmedabad,19.2,95.68,1.52,9.45,9.74,15.85,1.52,11.23,4.61,1.29,3.29,0.98,70.0,Satisfactory
2015-07-28,Ahmedabad,19.52,95.68,5.89,11.26,17.15,15.85,0.88,11.56,4.4,0.58,1.44,0.98,157.0,Moderate
2015-07-29,Ahmedabad,35.16,95.68,5.75,10.89,16.64,15.85,0.88,14.7,3.67,1.61,3.71,0.98,158.0,Moderate
2015-07-30,Ahmedabad,33.03,95.68,7.01,10.58,17.58,15.85,0.88,12.95,3.53,1.65,3.96,0.98,169.0,Moderate
2015-07-31,Ahmedabad,40.95,95.68,6.92,10.47,17.39,15.85,0.88,17.814999999999998,3.38,2.05,5.08,0.98,174.0,Moderate
2015-08-01,Ahmedabad,40.29,95.68,6.74,10.52,17.26,15.85,0.88,8.27,3.57,1.85,4.34,0.98,173.0,Moderate
2015-08-02,Ahmedabad,41.16,95.68,6.91,10.51,17.42,15.85,0.88,13.48,3.69,1.8,4.23,0.98,172.0,Moderate
2015-08-03,Ahmedabad,36.12,95.68,7.21,11.56,17.07,15.85,0.88,13.62,6.08,1.67,2.85,0.98,190.0,Moderate
2015-08-04,Ahmedabad,28.51,95.68,6.69,20.52,27.21,15.85,0.88,5.69,7.65,1.36,2.17,0.98,171.0,Moderate
2015-08-05,Ahmedabad,31.59,95.68,6.99,20.42,27.41,15.85,0.88,9.23,7.9,0.72,2.29,0.98,168.0,Moderate
2015-08-06,Ahmedabad,42.56,95.68,7.17,20.4,27.57,15.85,0.88,6.28,9.86,1.36,2.94,0.98,172.0,Moderate
2015-08-07,Ahmedabad,48.12,95.68,7.14,20.3,27.45,15.85,0.88,6.77,12.78,1.22,3.39,0.98,173.0,Moderate
2015-08-08,Ahmedabad,37.09,95.68,7.22,20.21,27.42,15.85,0.88,8.66,7.94,0.86,2.98,0.98,175.0,Moderate
2015-08-09,Ahmedabad,33.4,95.68,7.4,20.09,27.5,15.85,0.88,9.95,8.39,0.8,2.13,0.98,179.0,Moderate
2015-08-10,Ahmedabad,38.64,95.68,7.35,20.21,27.55,15.85,0.88,9.74,6.28,1.31,2.8,0.98,174.0,Moderate
2015-08-11,Ahmedabad,40.49,95.68,7.48,20.23,27.71,15.85,0.88,8.92,21.51,1.17,3.0,0.98,176.0,Moderate
2015-08-12,Ahmedabad,41.37,95.68,7.47,20.2,27.68,15.85,0.88,11.73,19.8,1.82,2.85,0.98,179.0,Moderate
2015-08-13,Ahmedabad,44.56,95.68,7.49,20.06,27.55,15.85,0.88,11.23,22.77,1.38,3.36,0.98,175.0,Moderate
2015-08-14,Ahmedabad,65.68,95.68,7.57,19.94,27.51,15.85,0.88,8.21,30.21,3.54,5.505000000000001,0.98,177.0,Moderate
2015-08-15,Ahmedabad,33.34,95.68,7.3,20.27,27.57,15.85,0.88,6.41,32.95,0.0,0.0,0.98,175.0,Moderate
2015-08-16,Ahmedabad,39.17,95.68,7.35,20.24,27.58,15.85,0.88,9.17,26.64,0.79,0.76,0.98,174.0,Moderate
2015-08-17,Ahmedabad,34.0,95.68,7.41,20.1,27.51,15.85,0.88,9.64,17.17,1.21,1.8,0.98,179.0,Moderate
2015-08-18,Ahmedabad,36.38,95.68,7.31,20.14,27.45,15.85,0.88,10.65,13.35,2.0,4.33,0.98,177.0,Moderate
2015-08-19,Ahmedabad,38.35,95.68,7.41,20.16,27.57,15.85,0.88,9.33,18.59,1.63,3.74,0.98,180.0,Moderate
2015-08-20,Ahmedabad,38.5,95.68,12.38,19.67,30.02,15.85,0.88,10.37,16.33,1.56,2.97,0.98,200.5,Poor
2015-08-21,Ahmedabad,39.61,95.68,17.31,14.84,32.15,15.85,0.88,10.76,5.38,1.67,3.17,0.98,200.5,Very Poor
2015-08-22,Ahmedabad,61.79,95.68,17.24,14.82,32.06,15.85,0.88,12.39,8.06,0.91,1.81,0.98,200.5,Very Poor
2015-08-23,Ahmedabad,43.22,95.68,17.17,14.82,31.99,15.85,0.88,11.68,37.87,1.29,3.06,0.98,200.5,Very Poor
2015-08-24,Ahmedabad,33.41,95.68,17.12,14.86,31.98,15.85,0.88,12.96,30.84,1.08,2.1,0.98,200.5,Very Poor
2015-08-25,Ahmedabad,36.9,95.68,17.08,14.85,31.93,15.85,0.88,4.73,54.01,0.91,1.25,0.98,200.5,Very Poor
2015-08-26,Ahmedabad,36.36,95.68,17.11,14.79,31.9,15.85,0.88,8.86,30.84,0.0,0.0,0.98,200.5,Very Poor
2015-08-27,Ahmedabad,32.64,95.68,17.01,14.84,31.85,15.85,0.88,7.05,62.31,0.0,0.0,0.98,200.5,Very Poor
2015-08-28,Ahmedabad,38.23,95.68,17.07,14.89,31.96,15.85,0.88,10.9,55.94,0.0,0.0,0.98,200.5,Very Poor
2015-08-29,Ahmedabad,39.86,95.68,16.98,14.83,31.81,15.85,0.88,10.02,30.84,0.0,0.01,0.98,200.5,Very Poor
2015-08-30,Ahmedabad,72.74,95.68,17.04,14.84,31.88,15.85,0.88,4.23,30.84,0.0,0.0,0.98,200.5,Very Poor
2015-08-31,Ahmedabad,43.2,95.68,17.05,14.86,31.91,15.85,0.88,5.96,59.99,0.0,0.0,0.98,200.5,Very Poor
2015-09-01,Ahmedabad,63.2,95.68,17.03,14.82,31.85,15.85,0.88,3.69,7.57,0.0,0.0,0.98,200.5,Very Poor
2015-09-02,Ahmedabad,64.73,95.68,17.01,14.82,31.83,15.85,0.88,6.45,12.13,0.0,0.0,0.98,200.5,Very Poor
2015-09-03,Ahmedabad,65.28,95.68,17.04,14.85,31.89,15.85,0.88,6.13,18.2,0.0,0.0,0.98,200.5,Very Poor
2015-09-04,Ahmedabad,67.86,95.68,16.97,14.87,31.84,15.85,0.88,8.87,16.53,0.0,0.0,0.98,200.5,Very Poor
2015-09-05,Ahmedabad,52.4,95.68,16.97,14.81,31.78,15.85,0.88,9.89,22.55,0.0,0.0,0.98,200.5,Very Poor
2015-09-06,Ahmedabad,33.33,95.68,16.95,14.89,31.84,15.85,0.88,6.88,33.58,0.0,0.0,0.98,200.5,Very Poor
2015-09-07,Ahmedabad,29.52,95.68,16.94,14.88,31.82,15.85,0.88,8.56,40.65,0.0,0.0,0.98,200.5,Very Poor
2015-09-08,Ahmedabad,15.53,95.68,17.0,14.85,31.85,15.85,0.88,15.13,34.18,0.0,0.0,0.98,200.5,Very Poor
2015-09-09,Ahmedabad,57.51,95.68,16.31,50.9,49.644999999999996,15.85,0.88,8.73,15.39,0.0,5.505000000000001,0.98,118.0,Satisfactory
2015-09-10,Ahmedabad,50.24,95.68,9.46,12.31,21.77,15.85,0.88,11.63,13.61,0.0,3.42,0.98,200.5,Poor
2015-09-11,Ahmedabad,61.77,95.68,8.68,15.43,24.1,15.85,0.88,8.1,18.69,0.0,4.83,0.98,200.5,Poor
2015-09-12,Ahmedabad,46.93,95.68,7.14,11.47,18.61,15.85,0.88,7.92,19.03,0.0,3.08,0.98,200.5,Poor
2015-09-13,Ahmedabad,43.01,95.68,6.82,9.96,16.78,15.85,0.88,11.58,20.59,0.0,2.5,0.98,179.0,Moderate
2015-09-14,Ahmedabad,42.06,95.68,8.43,11.35,19.78,15.85,0.88,11.63,28.09,0.0,3.19,0.98,197.0,Moderate
2015-09-15,Ahmedabad,44.94,95.68,7.14,10.94,18.07,15.85,0.88,5.85,59.38,0.0,2.21,0.98,200.5,Poor
2015-09-16,Ahmedabad,29.58,95.68,6.61,9.94,16.55,15.85,0.88,8.82,42.9,0.0,1.87,0.98,170.0,Moderate
2015-09-17,Ahmedabad,32.15,95.68,6.5,9.7,16.2,15.85,0.88,9.2,39.02,0.0,2.73,0.98,164.0,Moderate
2015-09-18,Ahmedabad,36.33,95.68,7.68,12.88,20.56,15.85,0.88,8.28,43.35,0.0,4.29,0.98,195.0,Moderate
2015-09-19,Ahmedabad,24.46,95.68,8.45,10.99,19.44,15.85,0.88,12.59,44.55,0.0,2.52,0.98,200.5,Poor
2015-09-20,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-09-21,Ahmedabad,27.08,95.68,9.95,12.25,22.19,15.85,0.88,9.51,12.46,0.0,4.77,0.98,118.0,Moderate
2015-09-22,Ahmedabad,59.29,95.68,9.21,9.68,18.89,15.85,0.88,5.98,7.69,0.0,3.24,0.98,200.5,Poor
2015-09-23,Ahmedabad,65.32,95.68,10.61,9.62,20.23,15.85,0.88,3.69,4.74,0.0,3.63,0.98,200.5,Poor
2015-09-24,Ahmedabad,47.39,95.68,9.26,10.48,19.74,15.85,0.88,7.72,7.71,0.0,3.41,0.98,200.5,Poor
2015-09-25,Ahmedabad,43.88,95.68,8.69,19.75,28.44,15.85,0.88,4.83,11.53,0.0,3.24,0.98,200.5,Poor
2015-09-26,Ahmedabad,28.35,95.68,9.05,13.62,22.68,15.85,0.88,7.47,15.95,0.0,3.26,0.98,200.5,Poor
2015-09-27,Ahmedabad,3.59,95.68,11.26,14.17,25.44,15.85,0.88,9.6,20.38,0.0,4.02,0.98,200.5,Poor
2015-09-28,Ahmedabad,3.04,95.68,16.31,21.5,37.81,15.85,0.88,13.73,30.05,0.02,5.505000000000001,0.98,118.0,Very Poor
2015-09-29,Ahmedabad,19.14,95.68,10.33,30.6,40.93,15.85,0.88,10.96,29.36,0.0,5.505000000000001,0.98,118.0,Very Poor
2015-09-30,Ahmedabad,69.12,95.68,8.85,32.41,41.26,15.85,0.88,15.63,28.45,0.0,5.505000000000001,0.98,200.5,Poor
2015-10-01,Ahmedabad,76.41,95.68,17.96,34.7,49.644999999999996,15.85,0.88,15.44,31.49,0.0,5.505000000000001,0.98,118.0,Very Poor
2015-10-02,Ahmedabad,97.35,95.68,21.085,37.85,23.52,15.85,0.88,9.16,24.85,1.07,2.97,0.98,118.0,Severe
2015-10-03,Ahmedabad,97.35,95.68,11.14,28.38,39.52,15.85,0.88,9.16,15.17,1.07,2.97,0.98,118.0,Severe
2015-10-04,Ahmedabad,87.18,95.68,7.83,21.51,29.34,15.85,0.88,6.98,23.17,3.54,2.97,0.98,200.5,Poor
2015-10-05,Ahmedabad,97.35,95.68,20.16,30.23,49.644999999999996,15.85,0.88,9.16,20.91,1.07,2.97,0.98,200.5,Very Poor
2015-10-06,Ahmedabad,84.15,95.68,15.83,32.1,47.93,15.85,0.88,17.814999999999998,23.12,1.07,2.97,0.98,118.0,Severe
2015-10-07,Ahmedabad,92.12,95.68,18.21,32.5,49.644999999999996,15.85,0.88,9.16,29.97,1.07,2.97,0.98,118.0,Very Poor
2015-10-08,Ahmedabad,94.02,95.68,21.085,36.97,49.644999999999996,15.85,0.88,17.814999999999998,23.51,1.07,2.97,0.98,118.0,Severe
2015-10-09,Ahmedabad,48.57,95.68,15.9,34.86,49.644999999999996,15.85,0.88,9.16,31.96,1.07,2.97,0.98,118.0,Severe
2015-10-10,Ahmedabad,97.35,95.68,5.42,29.22,34.64,15.85,0.88,9.16,24.89,1.07,5.505000000000001,0.98,118.0,Very Poor
2015-10-11,Ahmedabad,91.41,95.68,5.19,23.45,28.63,15.85,0.88,9.16,6.25,0.69,1.25,0.98,200.5,Poor
2015-10-12,Ahmedabad,95.9,95.68,10.38,33.63,44.01,15.85,0.88,9.16,27.34,3.24,5.505000000000001,0.98,118.0,Very Poor
2015-10-13,Ahmedabad,48.57,95.68,20.2,32.98,49.644999999999996,15.85,0.88,17.814999999999998,17.41,1.07,2.97,0.98,118.0,Severe
2015-10-14,Ahmedabad,90.71,95.68,18.12,25.73,43.85,15.85,0.88,17.814999999999998,26.02,1.07,2.97,0.98,118.0,Very Poor
2015-10-15,Ahmedabad,97.35,95.68,17.03,32.87,49.644999999999996,15.85,0.88,17.814999999999998,19.56,1.07,2.97,0.98,118.0,Severe
2015-10-16,Ahmedabad,97.35,95.68,17.72,31.2,48.92,15.85,0.88,9.16,30.19,1.07,2.97,0.98,118.0,Very Poor
2015-10-17,Ahmedabad,48.57,95.68,20.61,34.71,49.644999999999996,15.85,0.88,17.814999999999998,30.84,1.07,2.97,0.98,118.0,Severe
2015-10-18,Ahmedabad,48.57,95.68,9.89,39.42,23.52,15.85,0.88,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-10-19,Ahmedabad,48.57,95.68,15.49,35.22,48.6,15.85,0.88,9.16,53.98,1.07,2.97,0.98,118.0,Severe
2015-10-20,Ahmedabad,48.57,95.68,21.085,36.63,49.644999999999996,15.85,0.88,9.16,5.36,0.0,0.0,0.98,118.0,Severe
2015-10-21,Ahmedabad,92.71,95.68,12.92,30.65,43.57,15.85,0.88,9.16,68.34,1.07,2.97,0.98,118.0,Satisfactory
2015-10-22,Ahmedabad,64.66,95.68,4.79,23.83,28.61,15.85,0.88,9.16,24.76,1.07,5.505000000000001,0.98,200.5,Poor
2015-10-23,Ahmedabad,78.14,95.68,10.58,28.93,39.51,15.85,0.88,9.16,35.56,3.54,5.505000000000001,0.98,200.5,Poor
2015-10-24,Ahmedabad,97.35,95.68,21.085,34.16,49.644999999999996,15.85,0.88,9.16,23.95,1.07,5.505000000000001,0.98,118.0,Severe
2015-10-25,Ahmedabad,48.57,95.68,9.89,39.1,23.52,15.85,0.88,9.16,26.43,1.07,5.08,0.98,118.0,Severe
2015-10-26,Ahmedabad,48.57,95.68,9.89,55.205,23.52,15.85,0.88,17.814999999999998,38.0,1.69,3.45,0.98,118.0,Severe
2015-10-27,Ahmedabad,97.35,95.68,9.89,40.31,23.52,15.85,0.88,17.814999999999998,30.19,1.07,2.97,0.98,118.0,Very Poor
2015-10-28,Ahmedabad,89.64,95.68,5.42,25.75,31.18,15.85,0.88,9.16,43.04,1.07,2.97,0.98,200.5,Poor
2015-10-29,Ahmedabad,51.72,95.68,1.89,21.15,23.04,15.85,1.89,9.16,66.58,3.54,5.505000000000001,0.98,188.0,Moderate
2015-10-30,Ahmedabad,54.59,95.68,2.31,18.33,20.64,15.85,1.9900000000000002,17.814999999999998,42.43,3.47,5.505000000000001,0.98,114.0,Moderate
2015-10-31,Ahmedabad,46.5,95.68,1.22,12.1,13.32,15.85,1.22,13.73,61.56,1.9,4.5,0.98,143.0,Moderate
2015-11-01,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Good
2015-11-02,Ahmedabad,97.35,95.68,9.89,44.2,23.52,15.85,0.88,13.78,60.66,1.07,2.97,0.98,118.0,Moderate
2015-11-03,Ahmedabad,48.57,95.68,21.085,36.87,23.52,15.85,0.88,17.814999999999998,30.84,1.07,2.97,0.98,118.0,Severe
2015-11-04,Ahmedabad,48.57,95.68,9.89,42.21,23.52,15.85,0.88,17.814999999999998,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-11-05,Ahmedabad,48.57,95.68,21.085,35.31,49.644999999999996,15.85,0.88,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-11-06,Ahmedabad,48.57,95.68,9.89,50.11,23.52,15.85,0.88,9.16,27.9,1.07,2.97,0.98,118.0,Very Poor
2015-11-07,Ahmedabad,48.57,95.68,9.39,29.04,38.43,15.85,0.88,9.16,33.21,1.07,2.97,0.98,118.0,Very Poor
2015-11-08,Ahmedabad,97.35,95.68,6.74,31.91,38.64,15.85,0.88,9.16,47.33,1.07,2.97,0.98,118.0,Very Poor
2015-11-09,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-11-10,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-11-11,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Good
2015-11-12,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-11-13,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-14,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-11-15,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-11-16,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-17,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-18,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-19,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-20,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-21,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-11-22,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-11-23,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-11-24,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-11-25,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-11-26,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-11-27,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-28,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-29,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-11-30,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-01,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-02,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-03,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-12-04,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-05,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-06,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-07,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-08,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-09,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-10,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-11,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-12,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-13,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-14,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-12-15,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-12-16,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Poor
2015-12-17,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-18,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-12-19,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-20,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-21,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-22,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-23,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-24,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2015-12-25,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-26,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-27,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-28,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2015-12-29,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2015-12-30,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2015-12-31,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2016-01-01,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2016-01-02,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Satisfactory
2016-01-03,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2016-01-04,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2016-01-05,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2016-01-06,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2016-01-07,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2016-01-08,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2016-01-09,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Very Poor
2016-01-10,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2016-01-11,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Severe
2016-01-12,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Poor
2016-01-13,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Moderate
2016-01-14,Ahmedabad,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,0.98,118.0,Poor
